xstart	ystart	xend	yend	roadlength	cell_id	Lac_id
117.70316533000	26.60191707300	117.71297034300	26.59967233780	1.01418255852	33621,33622	22919
117.71297034300	26.59967233780	117.72210953900	26.59715624580	0.97564329072	44001	22919
117.72210953900	26.59715624580	117.74719696400	26.57609545640	3.46530997950	31011	22919
117.74719696400	26.57609545640	117.76847400000	26.56266600000	2.63367091711	33981,33982	22919
117.76847400000	26.56266600000	117.75624920500	26.52974605940	3.94517113936	30521,30522,47151	22919
117.75624920500	26.52974605940	117.76775460300	26.49568978200	4.16885730680	33991	22919
117.76775460300	26.49568978200	117.78166162400	26.45884742710	4.53601366105	40741	22919
117.78166162400	26.45884742710	117.80246766700	26.44534759350	2.69862950517	39621,39622	22919
117.80246766700	26.44534759350	117.82201147600	26.43172635670	3.10514539808	31067	24706
117.82201147600	26.43172635670	117.86457357700	26.44413157580	4.67903025425	37463	22919
117.86457357700	26.44413157580	117.96024641800	26.50636089550	12.47628449920	32393	22919
117.96024641800	26.50636089550	118.03834347100	26.51355468420	8.47310583522	30981	22919
118.03834347100	26.51355468420	118.05494505500	26.52082932790	1.84013451448	27041	22942
118.05494505500	26.52082932790	118.11341168600	26.51839922790	6.31699538208	13481	22942
118.11341168600	26.51839922790	118.12165769900	26.47671942840	5.15630098799	13291,13292,13293,13297	22942
118.12165769900	26.47671942840	118.13000628000	26.46352496580	1.77838936698	13641	22942
118.13000628000	26.46352496580	118.13909857200	26.45503028710	1.34911414849	15651	22942
118.13909857200	26.45503028710	118.15158664000	26.43962425920	2.26913654584	59181	22942
118.15158664000	26.43962425920	118.18640981200	26.41340575300	5.50423964713	10801,10802,10803,10807	22942
118.18640981200	26.41340575300	118.19082587900	26.40952903760	0.63563651908	13631	22942
118.19082587900	26.40952903760	118.21282151700	26.38243020280	3.72424683907	17021	22942
118.21282151700	26.38243020280	118.21357101100	26.38021006090	0.25937856637	50191	22925
118.21357101100	26.38021006090	118.21337412200	26.36013571290	2.45967820765	50192,50193	22925
118.21337412200	26.36013571290	118.22981885100	26.35966752020	1.76002915461	45081,45082	22925
118.22981885100	26.35966752020	118.24112848700	26.35288606480	1.52115071734	32162,32163	22925
118.24112848700	26.35288606480	118.25119033500	26.33183678150	2.66782063910	14641	22925
118.25119033500	26.33183678150	118.25306637200	26.32910399980	0.35989720199	33361,33362	22925
118.25306637200	26.32910399980	118.26263994300	26.31108675320	2.22743144349	33363	22925
118.26263994300	26.31108675320	118.27166916200	26.30631406500	1.06206290409	37571	22925
118.27166916200	26.30631406500	118.27811876000	26.30150731950	0.85679502846	45191	22925
118.27811876000	26.30150731950	118.29132603200	26.28707276720	2.44209127005	33561,33563	22925,25008
118.29132603200	26.28707276720	118.30345296600	26.28395494080	1.28724896593	31761	22925
118.30345296600	26.28395494080	118.31250507800	26.28900231650	1.06738725483	49371	22925
